City Name,Type,Name,Price,Price Level,Rating,Review Number,Web Link
Kyoto,Restaurant,Teppan Tavern Tenamonya,,$$ - $$$,5,292,https://www.tripadvisor.com/Restaurant_Review-g298564-d3884813-Reviews-Teppan_Tavern_Tenamonya-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Nikumon,,$$ - $$$,4.5,157,https://www.tripadvisor.com/Restaurant_Review-g298564-d9675221-Reviews-Nikumon-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Shishin Samurai Restaurant,,$$ - $$$,4.5,498,https://www.tripadvisor.com/Restaurant_Review-g298564-d2170569-Reviews-Shishin_Samurai_Restaurant-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Arash's Kitchen,,$$ - $$$,5,894,https://www.tripadvisor.com/Restaurant_Review-g298564-d7459894-Reviews-Arash_s_Kitchen-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Teppanyaki & Sake Bar OAGARI,,$$ - $$$,5,108,https://www.tripadvisor.com/Restaurant_Review-g298564-d12951657-Reviews-Teppanyaki_Sake_Bar_OAGARI-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Sushi Naritaya,,$$ - $$$,5,153,https://www.tripadvisor.com/Restaurant_Review-g298564-d11868064-Reviews-Sushi_Naritaya-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,"Hamburg & Steak Pound, Umekoji",,$$ - $$$,4.5,618,https://www.tripadvisor.com/Restaurant_Review-g298564-d7894249-Reviews-Hamburg_Steak_Pound_Umekoji-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Teppanyaki Manryu,,$,5,88,https://www.tripadvisor.com/Restaurant_Review-g298564-d4222758-Reviews-Teppanyaki_Manryu-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,"Musoshin, Gion",,$,4.5,285,https://www.tripadvisor.com/Restaurant_Review-g298564-d7122319-Reviews-Musoshin_Gion-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Ramen Sen No Kaze,,$,4.5,695,https://www.tripadvisor.com/Restaurant_Review-g298564-d3788802-Reviews-Ramen_Sen_No_Kaze-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Kyoto Takabashi Honke Daiichi Asahi,,$,4.5,439,https://www.tripadvisor.com/Restaurant_Review-g298564-d3178693-Reviews-Kyoto_Takabashi_Honke_Daiichi_Asahi-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Wholefood Cafe Apprivoiser,,$$ - $$$,5,117,https://www.tripadvisor.com/Restaurant_Review-g298564-d7389942-Reviews-Wholefood_Cafe_Apprivoiser-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,"Key's Cafe, Kyoto Yasakanoto",,$$ - $$$,5,88,https://www.tripadvisor.com/Restaurant_Review-g298564-d8080795-Reviews-Key_s_Cafe_Kyoto_Yasakanoto-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,"Shinshindo, Sanjo Kawaramachi",,$$ - $$$,4.5,202,https://www.tripadvisor.com/Restaurant_Review-g298564-d2652635-Reviews-Shinshindo_Sanjo_Kawaramachi-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Smart Coffee,,$$ - $$$,4,127,https://www.tripadvisor.com/Restaurant_Review-g298564-d7098974-Reviews-Smart_Coffee-Kyoto_Kyoto_Prefecture_Kinki.html
Mumbai,Tourism,Highlights of Mumbai: Sightseeing,30.5,,5,90,
Mumbai,Tourism,Private Mumbai Full-Day City Tour,80,,5,62,
Mumbai,Tourism,Private Mumbai Sightseeing Tour,37,,4,39,
Mumbai,Tourism,Mumbai Private Cave Tour: Kanheri,61.25,,4.5,21,
Mumbai,Tourism,Dharavi Slum Small-Group Walking Tour,14,,5,188,https://www.tripadvisor.com/AttractionProductReview-g304554-d11453739-Dharavi_Slum_Small_Group_Tour_in_Mumbai-Mumbai_Maharashtra.html
Mumbai,Tourism,Full-Day Private Bollywood Tour,140,,5,16,
Mumbai,Tourism,Mumbai Private Tour with Dharavi Visit,70,,4.5,19,
Mumbai,Tourism,South Mumbai Markets and Temples,20,,4.5,20,
Mumbai,Tourism,Mumbai City Tour with Elephanta Caves,88,,4.5,24,
Mumbai,Tourism,Private Tour: Full-Day Karla and,75,,4,1,
Mumbai,Tourism,Taj Majal in A Day with Private Tour,400,,3.5,5,
Mumbai,Tourism,Private Full-Day Mumbai City Tour,92,,4.5,4,
Mumbai,Tourism,Private Mumbai Full-Day City Tour,80,,5,62,
Mumbai,Tourism,Mumbai Private Tour with Dharavi Visit,70,,4.5,19,
Mumbai,Tourism,"Mumbai Markets, Railway Stations Tour",23.5,,5,15,
Mumbai,Tourism,Full-Day Private Guided Tour of Mumbai,80,,5,1,
Mumbai,Tourism,Dharavi Slum Small-Group Walking Tour,14,,5,188,https://www.tripadvisor.com/AttractionProductReview-g304554-d11453739-Dharavi_Slum_Small_Group_Tour_in_Mumbai-Mumbai_Maharashtra.html
Mumbai,Tourism,Mumbai Private Cave Tour: Kanheri,61.25,,4.5,21,
Mumbai,Tourism,Mumbai Side Trip: Cultural and,35,,5,1,
Mumbai,Tourism,Half-Day Jungle Safari at The Kanheri,44,,1,1,
Mumbai,Tourism,Private Mumbai Sightseeing Tour,37,,4,39,
Mumbai,Tourism,Mumbai Film City and Bollywood Tour,118,,4,1,
Mumbai,Tourism,Private Full-Day City Tour of Mumbai,92,,4.5,2,
Mumbai,Tourism,Mumbai Private Tour Full Day City,32,,5,2,
Mumbai,Tourism,Full-Day Private Bollywood Tour,140,,5,16,
Mumbai,Tourism,South Mumbai Markets and Temples,20,,4.5,20,
Mumbai,Tourism,"Mumbai Markets, Railway Stations Tour",23.5,,5,15,
Mumbai,Tourism,Morning Life of Mumbai's Dabbawalas,70,,4.5,4,
Mumbai,Tourism,Mumbai Full-Day Shore Excursion,34,,5,28,
Mumbai,Tourism,Private Mumbai Sightseeing Shore,49,,4,7,
Mumbai,Tourism,Goa Small-Group Shore Excursion Trip,45,,4,6,
Mumbai,Tourism,Shore Excursion: An Indian Culinary,75,,,,
Mumbai,Tourism,Mumbai Small-Group Bicycle Tour with,29,,5,32,
Mumbai,Tourism,Dharavi Slum Small-Group Walking Tour,14,,5,188,https://www.tripadvisor.com/AttractionProductReview-g304554-d11453739-Dharavi_Slum_Small_Group_Tour_in_Mumbai-Mumbai_Maharashtra.html
Mumbai,Tourism,South Mumbai Markets and Temples,20,,4.5,20,
Mumbai,Tourism,Mumbai Small-Group Evening Culture,27,,4.5,4,
Mumbai,Restaurant,JW Cafe,,$$$$,5,832,https://www.tripadvisor.com/Restaurant_Review-g304554-d8025191-Reviews-JW_Cafe-Mumbai_Maharashtra.html
Mumbai,Restaurant,Nawab Saheb,,$$$$,5,461,https://www.tripadvisor.com/Restaurant_Review-g304554-d3268182-Reviews-Nawab_Saheb-Mumbai_Maharashtra.html
Mumbai,Restaurant,Romano's,,$$$$,5,474,https://www.tripadvisor.com/Restaurant_Review-g304554-d8408070-Reviews-Romano_s-Mumbai_Maharashtra.html
Mumbai,Restaurant,Ark Bar,,$$$$,5,270,https://www.tripadvisor.com/Restaurant_Review-g304554-d5998754-Reviews-Ark_Bar-Mumbai_Maharashtra.html
Mumbai,Restaurant,Shree Thaker Bhojanalay,,$$ - $$$,4.5,985,https://www.tripadvisor.com/Restaurant_Review-g304554-d2431689-Reviews-Shree_Thaker_Bhojanalay-Mumbai_Maharashtra.html
Mumbai,Restaurant,Lake View Cafe,,$$$$,4.5,518,https://www.tripadvisor.com/Restaurant_Review-g304554-d1957837-Reviews-Lake_View_Cafe-Mumbai_Maharashtra.html
Mumbai,Restaurant,Trishna Restaurant,,$$ - $$$,4.5,204,https://www.tripadvisor.com/Restaurant_Review-g304554-d5913653-Reviews-Trishna_Restaurant-Mumbai_Maharashtra.html
Mumbai,Restaurant,Mostly Grills,,$$$$,4.5,409,https://www.tripadvisor.com/Restaurant_Review-g304554-d1139190-Reviews-Mostly_Grills-Mumbai_Maharashtra.html
Mumbai,Restaurant,Boulevard,,$$ - $$$,4.5,263,https://www.tripadvisor.com/Restaurant_Review-g304554-d801597-Reviews-Boulevard-Mumbai_Maharashtra.html
Mumbai,Restaurant,Mirchi and Mime,,$$ - $$$,4.5,642,https://www.tripadvisor.com/Restaurant_Review-g304554-d8094901-Reviews-Mirchi_and_Mime-Mumbai_Maharashtra.html
Mumbai,Restaurant,The Bohri Kitchen,,$$ - $$$,5,101,https://www.tripadvisor.com/Restaurant_Review-g304554-d10045932-Reviews-The_Bohri_Kitchen-Mumbai_Maharashtra.html
Mumbai,Restaurant,Burma Burma Restaurant & Tea Room,,$$ - $$$,4.5,352,https://www.tripadvisor.com/Restaurant_Review-g304554-d6727095-Reviews-Burma_Burma_Restaurant_Tea_Room-Mumbai_Maharashtra.html
Mumbai,Restaurant,Bombay to Barcelona Library Cafe,,$,5,86,https://www.tripadvisor.com/Restaurant_Review-g304554-d10508458-Reviews-Bombay_to_Barcelona_Library_Cafe-Mumbai_Maharashtra.html
Mumbai,Restaurant,Ramashraya Hindu Vishranti Griha Restaurant,,$,4.5,250,https://www.tripadvisor.com/Restaurant_Review-g304554-d1940602-Reviews-Ramashraya_Hindu_Vishranti_Griha_Restaurant-Mumbai_Maharashtra.html
Mumbai,Restaurant,Prakash Shakahari Upahaar Kendra,,$,4.5,148,https://www.tripadvisor.com/Restaurant_Review-g304554-d6875614-Reviews-Prakash_Shakahari_Upahaar_Kendra-Mumbai_Maharashtra.html
Mumbai,Restaurant,Cafe Madras,,$,4.5,845,https://www.tripadvisor.com/Restaurant_Review-g304554-d877577-Reviews-Cafe_Madras-Mumbai_Maharashtra.html
Mumbai,Restaurant,Seasonal Tastes,,$$$$,4.5,494,https://www.tripadvisor.com/Restaurant_Review-g304554-d2315466-Reviews-Seasonal_Tastes-Mumbai_Maharashtra.html
Mumbai,Restaurant,Seven Kitchens,,$$$$,4.5,570,https://www.tripadvisor.com/Restaurant_Review-g304554-d3799770-Reviews-Seven_Kitchens-Mumbai_Maharashtra.html
Mumbai,Restaurant,Lake View Cafe,,$$$$,4.5,518,https://www.tripadvisor.com/Restaurant_Review-g304554-d1957837-Reviews-Lake_View_Cafe-Mumbai_Maharashtra.html
Mumbai,Restaurant,Lotus Cafe,,$$$$,4.5,619,https://www.tripadvisor.com/Restaurant_Review-g304554-d1138825-Reviews-Lotus_Cafe-Mumbai_Maharashtra.html
New Delhi,Tourism,4-Day Private Golden Triangle: Agra,242,,5,110,https://www.tripadvisor.com/AttractionProductReview-g304551-d11455849-Four_Day_Private_Luxury_Golden_Triangle_Tour_to_Agra_and_Jaipur_From_New_Delhi-New.html
New Delhi,Tourism,Private Taj Mahal and Agra Fort in,98,,4.5,249,https://www.tripadvisor.com/AttractionProductReview-g304551-d11452129-Private_Tour_Day_Trip_to_Agra_from_Delhi_Including_Taj_Mahal_and_Agra_Fort-New_Del.html
New Delhi,Tourism,4-Night Private Golden Triangle Tour,510,,4.5,39,
New Delhi,Tourism,Private Custom Tour: Delhi in One Day,61.33,,4.5,99,
New Delhi,Tourism,3-Day Private Golden Triangle Tour,328,,5,35,
New Delhi,Tourism,Golden Triangle Private Tour: Agra,512,,4.5,40,
New Delhi,Tourism,4-Day Private Golden Triangle: Agra,242,,5,110,https://www.tripadvisor.com/AttractionProductReview-g304551-d11455849-Four_Day_Private_Luxury_Golden_Triangle_Tour_to_Agra_and_Jaipur_From_New_Delhi-New.html
New Delhi,Tourism,Agra Private 2-Day Tour from Delhi,213.7,,4.5,14,
New Delhi,Tourism,Old and New Delhi Private Full-Day,26,,5,58,https://www.tripadvisor.com/AttractionProductReview-g304551-d12314217-Private_Old_and_New_Delhi_Full_Day_Combo_Tour-New_Delhi_National_Capital_Territory.html
New Delhi,Tourism,Delhi Indian Food Experience Tour,83.88,,5,43,
New Delhi,Tourism,Old Delhi Half Day Small Group Tour,58,,4.5,52,
New Delhi,Tourism,"Haridwar, Rishikesh Private Tour from",75,,4.5,15,
New Delhi,Tourism,Private Taj Mahal and Agra Fort in,98,,4.5,249,https://www.tripadvisor.com/AttractionProductReview-g304551-d11452129-Private_Tour_Day_Trip_to_Agra_from_Delhi_Including_Taj_Mahal_and_Agra_Fort-New_Del.html
New Delhi,Tourism,Private Tour: Agra and the Taj Mahal,125.33,,5,58,
New Delhi,Tourism,Taj Mahal and Agra Fort Private Tour,129.99,,5,26,
New Delhi,Tourism,"Private Tour: Agra, Taj Mahal and",168,,4,19,
New Delhi,Tourism,Private Custom Tour: Delhi in One Day,61.33,,4.5,99,
New Delhi,Tourism,Golden Triangle 6-Day Private Tour,579,,5,13,
New Delhi,Tourism,Delhi Indian Food Experience Tour,83.88,,5,43,
New Delhi,Tourism,Private Taj Mahal and Agra Fort in,98,,4.5,249,https://www.tripadvisor.com/AttractionProductReview-g304551-d11452129-Private_Tour_Day_Trip_to_Agra_from_Delhi_Including_Taj_Mahal_and_Agra_Fort-New_Del.html
New Delhi,Tourism,Old and New Delhi Private Full-Day,26,,5,58,https://www.tripadvisor.com/AttractionProductReview-g304551-d12314217-Private_Old_and_New_Delhi_Full_Day_Combo_Tour-New_Delhi_National_Capital_Territory.html
New Delhi,Tourism,"Haridwar, Rishikesh Private Tour from",75,,4.5,15,
New Delhi,Tourism,South Delhi Spiritual Private Tour,26.66,,4.5,15,
New Delhi,Tourism,Old Delhi Half Day Small Group Tour,58,,4.5,52,
New Delhi,Tourism,Private Tour: Old and New Delhi in a,145.33,,4.5,48,
New Delhi,Tourism,Old Delhi by Rickshaws - Group Tour,30,,5,23,
New Delhi,Tourism,Private Tour: Old and New Delhi with,56,,4,2,
New Delhi,Tourism,Full-Day Old and New Delhi Tour,53,,4.5,2,
New Delhi,Tourism,11-Hour Agra Day Tour: Sunrise and,90,,5,29,
New Delhi,Tourism,South Delhi Spiritual Private Tour,26.66,,4.5,15,
New Delhi,Tourism,Spiritual Delhi Temples Full-Day,40,,4,9,
New Delhi,Tourism,Private Custom Shopping Tour: Delhi's,45,,5,6,
New Delhi,Tourism,Agra Private Full-Day Tour With Taj,42,,4.5,30,
New Delhi,Tourism,Sunrise Taj Mahal Agra Private City,92,,5,11,
New Delhi,Tourism,Private Agra Day Tour with Culture,245.5,,4.5,10,
New Delhi,Tourism,Private Taj Mahal and Agra Day Tour,56,,4,18,
New Delhi,Tourism,Delhi Sanjay Colony Small-Group Tour,14,,5,47,
New Delhi,Tourism,Old Delhi Heritage 3-Hour Walking,20,,5,23,
New Delhi,Tourism,Morning Cycling Tour in Delhi,32,,5,53,
New Delhi,Tourism,3-Hour Walking Tour of Mumbai Bazaars,15,,5,3,
New Delhi,Tourism,Delhi Indian Food Experience Tour,83.88,,5,43,
New Delhi,Tourism,4-Hour Old Delhi Food Tour,55,,5,22,
New Delhi,Tourism,Local Village and Food Tour Including,110,,5,9,
New Delhi,Tourism,Small-Group Food Walking Tour in,66,,5,45,
New Delhi,Tourism,Old Delhi Half Day Small Group Tour,58,,4.5,52,
New Delhi,Tourism,Gandhi's Delhi Small Group Adventure,64,,4.5,32,
New Delhi,Tourism,South Delhi Private Walking Tour,44,,5,10,
New Delhi,Tourism,Mughal Heritage Tour Including Lodhi,48,,4.5,11,
New Delhi,Restaurant,Dvar Indian Restaurant,,$$$$,4.5,290,https://www.tripadvisor.com/Restaurant_Review-g304551-d5964281-Reviews-Dvar_Indian_Restaurant-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Sorrento,,$$$$,5,276,https://www.tripadvisor.com/Restaurant_Review-g304551-d9796435-Reviews-Sorrento-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Jamavar,,$$$$,4.5,197,https://www.tripadvisor.com/Restaurant_Review-g304551-d2468775-Reviews-Jamavar-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,"Grappa, New Delhi",,$$$$,5,236,https://www.tripadvisor.com/Restaurant_Review-g304551-d10050171-Reviews-Grappa_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,K3,,$$$$,4.5,801,https://www.tripadvisor.com/Restaurant_Review-g304551-d6352484-Reviews-K3-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Masala House,,$$ - $$$,4.5,158,https://www.tripadvisor.com/Restaurant_Review-g304551-d8589908-Reviews-Masala_House-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Gulati,,$$ - $$$,4.5,"1,712",https://www.tripadvisor.com/Restaurant_Review-g304551-d790553-Reviews-Gulati-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Varq,,$$$$,4.5,451,https://www.tripadvisor.com/Restaurant_Review-g304551-d1418883-Reviews-Varq-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Cafe Lota,,$$ - $$$,4.5,525,https://www.tripadvisor.com/Restaurant_Review-g304551-d5001898-Reviews-Cafe_Lota-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Coast Cafe,,$$ - $$$,4.5,149,https://www.tripadvisor.com/Restaurant_Review-g304551-d5907635-Reviews-Coast_Cafe-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Zing,,$$ - $$$,4.5,237,https://www.tripadvisor.com/Restaurant_Review-g304551-d1140988-Reviews-Zing-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Carnatic Cafe,,$$ - $$$,4.5,266,https://www.tripadvisor.com/Restaurant_Review-g304551-d3361676-Reviews-Carnatic_Cafe-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Night Out Kitchen Cafe Roof Top,,$,5,62,https://www.tripadvisor.com/Restaurant_Review-g304551-d13202630-Reviews-Night_Out_Kitchen_Cafe_Roof_Top-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,The Exotic Roof Top Restaurant,,$,4.5,243,https://www.tripadvisor.com/Restaurant_Review-g304551-d6279929-Reviews-The_Exotic_Roof_Top_Restaurant-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Tadka 4986,,$,4.5,234,https://www.tripadvisor.com/Restaurant_Review-g304551-d1494695-Reviews-Tadka_4986-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Andhra Pradesh Bhavan,,$,4,721,https://www.tripadvisor.com/Restaurant_Review-g304551-d808457-Reviews-Andhra_Pradesh_Bhavan-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,The One,,$$$$,4.5,181,https://www.tripadvisor.com/Restaurant_Review-g304551-d3296297-Reviews-The_One-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,AnnaMaya,,$$$$,4.5,169,https://www.tripadvisor.com/Restaurant_Review-g304551-d11928132-Reviews-AnnaMaya-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,K3,,$$$$,4.5,801,https://www.tripadvisor.com/Restaurant_Review-g304551-d6352484-Reviews-K3-New_Delhi_National_Capital_Territory_of_Delhi.html
New Delhi,Restaurant,Delhi Pavilion,,$$$$,4.5,140,https://www.tripadvisor.com/Restaurant_Review-g304551-d8624810-Reviews-Delhi_Pavilion-New_Delhi_National_Capital_Territory_of_Delhi.html
Osaka,Tourism,Tokyo by Night: Japanese Food Tour,113.4,,4.5,361,
Osaka,Tourism,Evening Food and Drink Tour in Osaka,109,,5,37,
Osaka,Tourism,Osaka Traditional Japanese Cooking,86,,5,27,
Osaka,Tourism,Osaka Sushi Cooking Class with Sake,105.1,,5,18,
Osaka,Tourism,"Day Trip by Bus to Kyoto, Nara and",91,,4.5,85,
Osaka,Tourism,Day Trip by Bus to Kyoto from Osaka,70.8,,4.5,13,
Osaka,Tourism,12-Hour Sightseeing Trip from Osaka,91,,4.5,8,
Osaka,Tourism,Biwako Valley Ski Resort Round-Trip,86,,5,2,
Osaka,Tourism,Kyoto Cultural Half-Day Small-Group,62.7,,4.5,338,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Osaka,Tourism,Osaka Full-Day Walking Tour with,132.8,,4,63,
Osaka,Tourism,"Ningyocho, Nihonbashi Districts",62.7,,5,32,
Osaka,Tourism,Kyoto Small-Group Evening Walking,84.9,,4.5,22,
Osaka,Tourism,Tokyo by Night: Japanese Food Tour,113.4,,4.5,361,
Osaka,Tourism,Evening Food and Drink Tour in Osaka,109,,5,37,
Osaka,Tourism,"Kansai, Dotonbori, Tsutenkaku Tower",80.5,,3.5,6,
Osaka,Tourism,Teppanyaki Wagyu Cooking Experience,62.1,,,,
Osaka,Tourism,Kyoto Cultural Half-Day Small-Group,62.7,,4.5,338,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Osaka,Tourism,"Ningyocho, Nihonbashi Districts",62.7,,5,32,
Osaka,Tourism,Kyoto Small-Group Evening Walking,84.9,,4.5,22,
Osaka,Tourism,Tea Ceremony in a Kimono in Osaka,52.5,,4.5,4,
Osaka,Tourism,Tea Ceremony in a Kimono in Osaka,52.5,,4.5,4,
Osaka,Tourism,Calligraphy in Osaka Shodo,38.2,,4.5,2,
Osaka,Tourism,Samurai Experience in Osaka,24.8,,5,1,
Osaka,Tourism,Official Street Go-Kart Tour - Osaka,71.6,,5,9,
Osaka,Tourism,Osaka Traditional Japanese Cooking,86,,5,27,
Osaka,Tourism,Osaka Sushi Cooking Class with Sake,105.1,,5,18,
Osaka,Tourism,Japanese Cooking Class in Osaka,67.3,,5,1,
Osaka,Tourism,Japanese sweets making,36.8,,5,1,
Osaka,Restaurant,"Matsusakagyu Yakiniku M, Hozenji Yokocho",,$$$$,4.5,"1,019",https://www.tripadvisor.com/Restaurant_Review-g298566-d3270759-Reviews-Matsusakagyu_Yakiniku_M_Hozenji_Yokocho-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,La Baie,,$$$$,4.5,95,https://www.tripadvisor.com/Restaurant_Review-g298566-d1663482-Reviews-La_Baie-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Fujiya 1935,,$$$$,4.5,125,https://www.tripadvisor.com/Restaurant_Review-g298566-d1867756-Reviews-Fujiya_1935-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,St. Regis Bar,,$$$$,4.5,176,https://www.tripadvisor.com/Restaurant_Review-g298566-d3447428-Reviews-St_Regis_Bar-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Okonomiyaki Chitose,,$,5,448,https://www.tripadvisor.com/Restaurant_Review-g298566-d7439604-Reviews-Okonomiyaki_Chitose-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Kiji Umeda Sky Bldg.,,$$ - $$$,4.5,567,https://www.tripadvisor.com/Restaurant_Review-g298566-d1700891-Reviews-Kiji_Umeda_Sky_Bldg-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Ajinoya,,$$ - $$$,4.5,242,https://www.tripadvisor.com/Restaurant_Review-g298566-d1678755-Reviews-Ajinoya-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Fukutaro,,$,4.5,197,https://www.tripadvisor.com/Restaurant_Review-g298566-d3610195-Reviews-Fukutaro-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Kuma Kafe,,$$ - $$$,5,560,https://www.tripadvisor.com/Restaurant_Review-g298566-d6483293-Reviews-Kuma_Kafe-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Alto Tritone,,$$ - $$$,5,129,https://www.tripadvisor.com/Restaurant_Review-g298566-d7729321-Reviews-Alto_Tritone-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Maidreamin Osaka Nipponbashi OTA Road,,$$ - $$$,5,132,https://www.tripadvisor.com/Restaurant_Review-g298566-d8098626-Reviews-Maidreamin_Osaka_Nipponbashi_OTA_Road-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,"Maidreamin, Osaka Namba",,$$ - $$$,5,168,https://www.tripadvisor.com/Restaurant_Review-g298566-d11538697-Reviews-Maidreamin_Osaka_Namba-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Pizza Bar Fullhouse,,$,4.5,147,https://www.tripadvisor.com/Restaurant_Review-g298566-d8145278-Reviews-Pizza_Bar_Fullhouse-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Yakumido,,$,5,65,https://www.tripadvisor.com/Restaurant_Review-g298566-d9974963-Reviews-Yakumido-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Hakata Ippudo Namba,,$,4.5,170,https://www.tripadvisor.com/Restaurant_Review-g298566-d3751812-Reviews-Hakata_Ippudo_Namba-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Hanadako,,$,4.5,153,https://www.tripadvisor.com/Restaurant_Review-g298566-d6849027-Reviews-Hanadako-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Remone,,$$ - $$$,4,146,https://www.tripadvisor.com/Restaurant_Review-g298566-d2311922-Reviews-Remone-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Amadeus,,$$ - $$$,4,67,https://www.tripadvisor.com/Restaurant_Review-g298566-d4501163-Reviews-Amadeus-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,"Egg'n Things, The Park Front Hotel",,$$ - $$$,4,85,https://www.tripadvisor.com/Restaurant_Review-g298566-d8870959-Reviews-Egg_n_Things_The_Park_Front_Hotel-Osaka_Osaka_Prefecture_Kinki.html
Osaka,Restaurant,Eggs 'n Things Shinsaibashi,,$$ - $$$,4,168,https://www.tripadvisor.com/Restaurant_Review-g298566-d4555354-Reviews-Eggs_n_Things_Shinsaibashi-Osaka_Osaka_Prefecture_Kinki.html
Seoul,Tourism,Half-Day Korean DMZ Tour from Seoul,45.5,,4.5,138,
Seoul,Tourism,N Korea DMZ and Joint Security Area,134.9,,4.5,293,
Seoul,Tourism,Korean Demilitarized Zone (DMZ) Tour,45.89,,4,283,
Seoul,Tourism,Mt. Bukhan Hike with Traditional,128,,5,38,
Seoul,Tourism,Full-Day Essential Seoul Tour,95,,5,72,
Seoul,Tourism,Korean Demilitarized Zone (DMZ,39.6,,4.5,86,https://www.tripadvisor.com/AttractionProductReview-g294197-d11454650-Korean_Demilitarized_Zone_DMZ_Half_Day_Tour_from_Seoul-Seoul.html
Seoul,Tourism,Small-Group Korean Night Food Tour,87.99,,5,146,https://www.tripadvisor.com/AttractionProductReview-g294197-d11452115-Small_Group_Korean_Night_Food_Tour-Seoul.html
Seoul,Tourism,Seoul Day Tour with Jogyesa Temple,90,,4,53,
Seoul,Tourism,DMZ Private Tour from Seoul,138,,5,42,
Seoul,Tourism,North Korean Private Tour of DMZ and,212,,5,31,
Seoul,Tourism,N Korea DMZ and Joint Security Area,134.9,,4.5,293,
Seoul,Tourism,DMZ Tour from Seoul Including Dora,40,,5,27,https://www.tripadvisor.com/AttractionProductReview-g294197-d11481595-DMZ_Tour_from_Seoul_Including_Dora_Observatory-Seoul.html
Seoul,Tourism,Korean Demilitarized Zone (DMZ) Tour,45.89,,4,283,
Seoul,Tourism,Busan City Tour,41,,5,43,
